Account ID,Account Name,Brand Name,# of Branches,Sector,Contact Person
949666,____ _____ ________ ____ ___ ____,,1,,
249389,Crown Cake,,0,,
372335,Tenderness Cafe-,,0,,
784195,Resalah Cafe,,0,,
878651,Chef Aziz,,0,,
406195,Fish House,,1,,
529395,Ashwaq Alomair,,0,,
432413,_____ ____ _____ _______,,0,,
647265,____ ____ _______ ________ ____ ___ ____,,0,,
369785,Fawzia Ali Awad Est,,0,,
286880,____ ___ ___ ______ _______ ____ ___ ____,,1,,
761430,_____ ____ ____ __ ____ _______ ________,,0,,
728311,_____ ______ ______ ______ ______ _______,,1,,
962294,______ _____ ___ ___,,0,,
360640,____ ___ ____ _______,,0,,
446597,____ ______ ___ _________ _______,,1,,
147933,____ _____ ___ ______ _________,,0,,
919500,____ ____ ______ ________ ____ ___ ____,,1,,
217509,____ _____ ______ _______,,0,,
112302,_____ ___ ____ ____ _______ ________,,0,,
656694,_____ ____ _____ _______,,0,,
172769,____ _______ _______ _______,,0,,
879169,____ _______ ___ ___ ____,,0,,
820912,____ ___ _________ ________,,0,,
153857,_____ ___ ______ _________ Refund,,0,,
540069,____ ____ ______ _________,,1,,
800760,____ ____ _______ ______ _________ ____ ___ ____,,0,,
457987,_____ ____ ___ ______ _________,,1,,
823535,Mumtaz - Garments,,0,,
846799,Medium,,0,,
915678,Elpeda Café - B01,,1,,
588784,Mr. Shahi Burger,,0,,
344752,____ ____ ___ ________ (____ ___ ____),,1,,
480304,Desert Tree,,0,,
519235,____ ____ _____ ________,,1,,
355014,The Roof,,1,,
469882,Masroor,,0,,
765326,____ _____ _______,,0,,
968465,____ ___ ______ ________,,0,,
103881,____ _______ ________,,0,,
760806,____ ___ _____ ______ _________,,1,,
294209,____ ___ ______ ______ _________ _________,,0,,
386968,____ ___ ________,,1,,
710250,____ _______ ___ ____ ______ _________,,0,,
737410,_____ _____ ______ ______ _______,,0,,
699184,____ _____ ________,,1,,
797878,_____ ___ ___ ________,,0,,
784879,____ ______ _____ _______ ______ _______,,1,,
281436,___ _______ _________ ____,,1,,
258274,_____ ______ ____ _____ ________,,0,,
892803,___ _____ ___ ______ _________,,1,,
956220,____ _______ ________ ________,,0,,
658385,____ ____ ___ ____ ______ ______ _________,,0,,
665160,8:30 Restaurant,,0,,
460360,IV coffee shop,,0,,
255846,____ _________ _______ ____ __ ____ ______ _________,,1,,
576314,____ ____ ___ ______ _________,,1,,
647895,___ _____,,1,,
580264,_____ _________ _______ _________ ______ _______,,1,,
965263,____ ______ ______ _______,,1,,
917408,___ ______ ________ _________,,1,,
758170,___ _____ ___ _____ _______ _______ ________,,1,,
212709,____ ______ ______ _______ _______,,1,,
603542,_____ _____ _______ ________,,1,,
275516,_____ ___ _______ ______ _______,,1,,
725821,_____ ____ _______ _______,,1,,
107697,_____ _____ ____ ________,,1,,
374667,_____ _______ _______ _______,,1,,
132780,____ _____ ___ ______ _______,,0,,
803698,FOYE,,0,,
687375,____ ____ _____ _______ _______,,0,,
812011,____ ___ ______ ______ _______,,1,,
753238,____ ___ ___ ______ _________,,0,,
698193,Sweet Rolls Restaurant (Close business),,0,,
619882,_____ ____ _____ ______ _______,,0,,
284795,_____ _____ ____ ______ _______,,0,,
254502,_____ ___ ______ _________,,0,,
260871,maro ____,,0,,
857827,____ ____ _______ ____ ______ ______ _______,,0,,
158830,The avnenue,,0,,
473266,Overt,,0,,
102473,_____ ____ ______ ______ _______,,0,,
911944,_____ ______ ______ ______ _______,,0,,
288117,_____ _____ ______ ______ _________,,0,,
484298,_____ ________ ___ ______ ________,,1,,
334317,_____ ___ ____ ______ _________,,1,,
243250,_____ ____ ____ ______ _________,,0,,
540373,____ ____ _____ _______ _______,,1,,
587791,____ ____ ______ _________,,1,,
130747,Sadl Saloon,,0,,
899239,____ ___ _____ ______ _______ (____),,0,,
931492,____ ____ ___ _________ _______,,0,,
269947,____ ______ _____ _______ _______,,1,,
437528,_____ ____ ______ ___ ______ _________,,1,,
968947,_____ ____ ___ ______ _______,,1,,
436700,____ ____ ______ _______,,1,,
752709,____ ___ ______ _______ _______,,1,,
123052,___ ___ ____ ________ _ ________,,1,,
950847,____ ___ ______ ________ ____ ___ ____,,0,,
919951,sara alkaf,,0,,
138106,____ ___ ____,,1,,
732883,____ ____ _______ ______ _______ ___ ____ (___ ____),,2,,
718638,_____ ____ ____ ______,,1,,
915716,____ ___ _____ ______ _______,,1,,
191166,____ ____ ________,,1,,
281730,____ ____ _______ _______,,0,,
600387,Company Hadir al-sharq Women beauty Shop,,1,,
539882,2____ ____ ______ ________,,0,,
451416,Halem Alebdaa,,0,,
482027,____ _________ ___ ____ _______ ______ _______,,0,,
993242,Miche,,0,,
208749,______,,0,,
418923,Mazzin Hussain Saleh Jafari,,0,,
605654,Journey fries,,0,,
431836,_____ ____ ___ ______ _________,,0,,
903875,Western Road Skaka,,0,,
861622,Razezat Hissah Restaurant,,0,,
573389,Egg Shelf,,0,,
247231,____ _____ _______ ______ _______,,0,,
480275,___ _____,,1,,
851360,Rashat maleh,,0,,
433625,____ ___ ______ ______ _________ ( ___ ____ ),,1,,
657159,____ ____ ____ __ ____ ________ ______ _________,,1,,
474958,_____ _________ ____ __ ____ ______ _______,,1,,
128724,____ ________ ______ ________,,1,,
580412,_____ ______ _______ ________,,1,,
156173,_____ ______ ________ _______,,1,,
730024,____ ____ ____ ______ _____ ____ _______ ______ _________,,1,,
633830,____ ____ ____ ____ _______ ______ _______,,1,,
478271,_____ ___ _______ ______ _________,,1,,
877405,____ ____ ______ ______ _________ ____ ___ ____ ( ___ ____ ),,0,,
292077,____ _________ ____ ____ ______ ______ _________,,1,,
144890,_____ _____ ___ ______ _______,,1,,
204456,_____ ___ _______ _______ _______ _______,,2,,
833012,_____ _____ ______ _______,,0,,
202129,____ ___ _____ ______ _________,,0,,
913427,____ ___ ______ _______,,1,,
835319,_____ ____ ________,,1,,
489036,____ _______ _______ ______ ________,,1,,
930485,____ ___ _______ _______ ____ ___ ____,,0,,
402883,____ ____ ______ ______ _________,,0,,
894152,____ ____ _______ ______ _________,,1,,
198545,____ ____ ______ _________ ______ ______ _________,,1,,
155293,_____ ____ _____ _____ _______,,1,,
401599,____ _____ ____ ___ ____,,1,,
256117,_____ ______ _______ _______ ________,,0,,
207549,_____ ____ ____ ______ _________,,1,,
376730,____ _____ ______ ______ _______,,7,,
299742,____ ___ ____ ______ _________,,1,,
640896,____ ____ ____ ______ _________,,1,,
425574,____ ____ _______ ________ ___ ____,,1,,
707257,MUH CAFE,,0,,
577088,Khalid Al hamzi,,0,,
745468,_____ ____ ____ __ ___ ______ ______ _______,,0,,
644463,____ _____ ______ _______,,0,,
776527,Cheesy burger...,,0,,
510777,____ ____ ____ ________,,1,,
348995,____ ____ ____ ____ ____ _____ ______ _______,,0,,
841041,_____ _____ ___ ________,,1,,
954066,____ _____ _____ ______ _________,,1,,
264846,_____ ___ ____ ___ _____ ______ _______,,1,,
695187,____ _________ ____ _____ _______ _______ _______,,1,,
481213,_____ ____ ____ ______ _________,,1,,
221611,_____ ____ ___ __ ____ ______ ______ _______,,1,,
852037,____ ____ ___ _____ ______ _______,,1,,
439078,____ ___ ___ _____ _______ ______ _________,,1,,
700657,____ _______ _____ _______ _______,,1,,
825008,_____ _____ ____ ___ ________ ______ _________,,1,,
616168,___ ______ ______ ______ _________,,0,,
966443,_____ _____ ______ _______,,1,,
659238,AlJoudy AlMotamyza Institute,,0,,
808763,_____ ___ _____ ______ _______,,2,,
224112,_____ ____ _______ ____ _______ ________,,1,,
225577,_____ _____ ______ _________,,1,,
553560,_____ _________ _____ __ _______ _______ ________,,1,,
560110,____ ____ ___ ______ ________ ____ ___ ____,,1,,
715727,_____ ____ ___ ____ ___ ___ _______ ________,,1,,
880057,____ ____ _____ ______ _______,,1,,
533596,____ _____ _______ _______ _______,,1,,
568324,_____ ___ ___ ________,,1,,
829036,____ _____ ___ ______ _________,,1,,
570173,_____ ____ _____ ______ _______,,1,,
920258,____ ___ ___ ______ _________,,1,,
730929,____ ____ ______ _____ _______,,1,,
647493,____ ______ ______ ________ ________,,1,,
450651,____ ___ ____ _______,,1,,
823945,_____ _____ _____ ______ _________,,1,,
402028,____ ____ ______ _______ ____ ___ ____,,0,,
759605,____ ____ _______ _______,,1,,
197721,___ _______ __ ____ ______,,1,,
292168,____ ___ ______ ______ _________,,0,,
590583,_____ _____ ______ ________,,1,,
292191,_____ ____ ____ _______ ________ ________,,1,,
811600,_____ ___ ______ ________,,1,,
312194,_____ ___ ______ _________,,1,,
660024,____ _______ ______ _______ ________,,1,,
423290,_____ ____ _____ ____ ______ ________,,1,,
603343,____ ____ _____ ________,,0,,
582017,____ ____ ____ ______ _______,,0,,
110900,_____ _____ ___ ________,,0,,
326751,____ ______ ______ _______,,0,,
926539,_____ ____ _______ ______ _______,,0,,
808297,Mostafa Shirah Musical Est.,,0,,
785379,____ _____ ________,,0,,
927783,_____ ____ ____ ________,,1,,
820095,___ _____ ____ ____ _______ ______ _________,,1,,
677493,Four Food Company,,0,,
845646,____ ____ ___ _______ _______,,1,,
521082,_____ _____ ____ ____ ______ _________,,1,,
262214,_____ ___ ___ _______,,1,,
905037,____ _____ ____ ____ ______ ______ _________,,0,,
809799,Grill Shack,,0,,
312765,The Third Floor Cafe,,0,,
264112,___ ______ _________ ____ ______ ______ _________,,1,,
885262,____ ____ _____ ______ _________,,1,,
724261,Sharbek,,0,,
363340,____ _____ ______ ______ _______ ( ___ ____),,1,,
697472,_____ ____ ____ ___ ______ ______ ________,,1,,
572929,_____ _____ ______ _______,,0,,
470867,____ _____ ______ ________,,0,,
960811,Buffet 34,,0,,
367718,____ ______ ______ ______ _______,,0,,
399900,____ ______ ______ _______ _______,,1,,
132927,_____ _____ _________ _______ _______,,0,,
536233,Rommana Restaurants,,0,,
799397,Grande,,0,,
635886,Olive Garden Restaurant For Meals Services,,0,,
366788,Hashah specialty,,0,,
730909,Sunday Night Specialty Coffee,,0,,
299514,Hams AlNajah Institute,,0,,
884281,____ ____ _____ _______ _______,,1,,
238582,____ ____ ___ ______ _________,,0,,
949758,Coffee Language,,0,,
245852,_____ ____ ____ ______ _______,,1,,
287268,_____ ____ ______ ________ _________,,0,,
749558,_____ ___ _____ ______ _______,,1,,
533761,Aljohara Chocolate and pasteries,,0,,
212999,____ ________ ________,,0,,
287894,Seba Designs,,0,,
305038,_____ ___ ______ _________,,1,,
281520,_____ ____ ______ _______,,0,,
874581,Santa Nata,,0,,
756985,____ _____ _______ ________ ______ _______,,0,,
422444,Meatz,,0,,
543839,Profiles,,1,,
118703,____ _____ ______ ________ ____ ___ ____,,0,,
624754,____ ___ ______ _______.,,0,,
166183,Snow Spoon,,0,,
721692,____ ____ _____ _______ ____ ___ ____,,0,,
234015,____ ____ ________ _______ _______,,0,,
719369,____ _____ ______ _________,,1,,
663246,____ ____ ______ ______ _________,,1,,
712151,_____ ___ ___ ______ _________,,1,,
678026,_____ ___ ______ ______ _______,,0,,
289914,_____ ____ ____ _______ ____ ______ _______,,0,,
957671,_____ ____ ____ ___ ______ ______ _________,,0,,
952706,____ ___ _ ___ ______ _________,,3,,
315718,_____ ____ ____ ___ ______ ______ _______,,0,,
670596,_____ ______ ____ ___ __ _____ __ ____ ______ _______,,0,,
579822,_____ ____ ___ ____ ___ ____ _____ _______ (churn),,0,,
842119,____ _______ _______ _______ _______,,0,,
924989,____ ___ ___ _______ _______,,1,,
448930,Abdullah Foodtruck,,1,,
880276,_____ ___ ______ _________,,1,,
416609,____ _________ _________ ______,,0,,
188797,____ ___ ______ _________,,1,,
801541,Lilic Caffee,,0,,
759366,____ ____ _____ ______ _______,,0,,
718843,Mocha Cafe,,0,,
419858,____ ____ ______ ______ _________,,2,,
136269,Library Club,,0,,
561976,Oro Cafe,,0,,
602771,_____ ____ ______ ______ _______,,0,,
872732,_____ ____ ______ ______ _______,,0,,
366477,____ _______ _______ ________ ____ ___ ____,,0,,
379844,____ ____ ______ _______,,0,,
631321,____ ____ ______ ______ _______,,0,,
928148,Grill island,,0,,
998319,La Gais,,0,,
191055,Candelia Lounge,,0,,
964146,Lord of coffee,,0,,
981197,Haldi,,0,,
708721,____ _____,,0,,
897655,_____ ___ ____ _____ ______ _________,,0,,
264672,Howdy,,0,,
269412,Enjoy Time Coffee,,0,,
783684,300degrees,,0,,
812283,Podium Cafe,,0,,
915659,____ _____ ________ ______ _______ ____ ___ ____,,0,,
818425,Sa'af,,0,,
190206,Aljwdah Almumtazh Letgdem Alwjbat,,0,,
969384,____ ______ ______ ______ _______,,0,,
891879,____ _____ ______ _______,,0,,
706887,___ ____ _____ ______,,0,,
225562,Potrey hat,,0,,
221274,___ ____ ___ ______ _________,,0,,
889815,cafe label,,0,,
752322,____ ____ ______ _________ _______,,0,,
975470,GC dabab,,0,,
542488,Okko,,0,,
786962,closed the business,,0,,
737065,Moqla,,0,,
396844,Chef Art,,0,,
680896,_____ ____ ______ _______,,0,,
517012,Matador-GC the zone,,0,,
493183,____ _____ ________ ________,,0,,
968315,PIE BITE,,0,,
314529,_____ ____ ____ ____ ______ ________,,0,,
878476,_____ _____ _______,,0,,
492603,Shawaya Modakhan Institute churn,,0,,
236470,Heath Zone,,0,,
453956,____ ___ ____ __ ____ _______ ______ _________,,0,,
283696,Clarck Cafe,,0,,
651183,____ ____ ___ ____ ____ ______ _________,,0,,
122399,B.bros,,0,,
386766,B.half,,0,,
529941,____ ___ ___ ______ _______,,0,,
561694,Batates Zafor,,0,,
568714,Yoi,,0,,
875692,_____ ____ _____ ________,,0,,
378969,Mandi Express,,0,,
855860,Deemah Al Shamal Restaurant to serve meals,,0,,
699398,_____ _____ ____ ________,,1,,
958659,____ ______ _______ ______ _________,,0,,
443838,Arsana Cafe ( Churn ),,0,,
731968,Le Bagel (Advanced),,0,,
570580,____ _____ ____ ______ _________,,0,,
172088,_____ ___ ____ ____ ______ _______,,0,,
959984,Lily & Rose,,0,,
102512,____ ____ _____ ______ _________,,0,,
981093,_____ ____ ______ _______,,0,,
378446,_____ ____ _______ _______,,0,,
233959,_____ _____ ______ _______ food truck,,0,,
525404,_____ ____ _________ ____ _______ _______,,0,,
387217,_____ _____ _____ _______,,1,,
187976,________ ______ _______ ________,,1,,
919143,____ _____ ____ _______,,1,,
713778,_____ ____ ______ ______ _________,,0,,
813614,_____ _____ ____ __ ____ _____ ________,,0,,
965497,____ ____ ___ ______ ________,,1,,
506030,Lavender Rose,,0,,
412109,____ _______ ___ ___ ____ (One),,0,,
796503,____ _________ _____ ____ _____ ______ _______,,0,,
109355,_____ _____ ______ _______,,0,,
566694,red marple,,1,,
915968,____ ____ ______ _______ _______,,1,,
752759,_____ ______ ______ _______,,0,,
435773,Carely Laundry,,0,,
428633,____ ____ ______ _________.,,0,,
902874,___ ____ ____ ________,,1,,
764003,____ ________ ______ _______ _______,,1,,
902863,____ ____ _____ ______ _______,,1,,
212424,_____ _______ ________ ______ _______,,0,,
632439,_____ ____ ______ _________ Foodics One,,0,,
905259,____ ___ _____ ______ _______(_____),,0,,
647600,_____ ____ ____ ______ _________,,0,,
521639,____ ___ ___ ______ _________,,0,,
719050,____ ___ ____ ______ _______,,1,,
950977,Serge Milano,,1,,
564089,3Times,,0,,
202234,____ ________ ______ ______ _______ (2),,0,,
786994,____ ____ ______ ______ _______,,0,,
526214,_____ _____ _______ _______,,0,,
592841,____ ___ ______ _________,,1,,
296389,____ _____ _____ ________,,1,,
196846,_____ ____ _____ _______ _______ _______,,0,,
563445,____ ___ ______ _______,,0,,
868922,____ _______ ________ _______ ________ ( ____ ___ ____ ),,0,,
291915,____ _____ _______ _______ ______ _______,,0,,
217790,____ ____ _______ _______,,1,,
260073,_____ ____ ____ ______ _________,,1,,
547023,____ ____ _____ ____ ______ ______ _________,,0,,
584276,Healthy & delicious,,0,,
555090,____ __ ___ ______ _________,,0,,
572281,____ ______ _____ ______ _________ Foodics One,,0,,
179583,_____ ____ ____ ______ _______,,0,,
520453,____ _____ ______ ______ _______ _______,,0,,
865411,Yanabea Almuhait,,1,,
279568,_____ ____ ____ _______ _______ ________,,0,,
269173,_____ ___ ____ ______ _______,,0,,
696848,____ _____ _______ ________ __________ ______,,0,,
379987,_____ _____ ______ ______ _______,,0,,
582398,Fresh Sub,,0,,
807010,___ ___ ______ _______,,1,,
852606,_____ ____ _______ ____ ______ _______,,0,,
327282,____ _____ ______,,0,,
411684,_____ _______ _______ ______ _________,,0,,
976980,_____ ___ ___ ______ _________,,1,,
323261,____ _____ _______ ______ _______,,1,,
584611,_____ _____ ____ _________ ____ ______ _________,,0,,
986924,_____ _____ _____ ______ _______,,0,,
774368,_____ ____ __ ______ _________,,0,,
787850,____ ____ ___ ___ _____,,1,,
703614,_____ ___ _____ _______,,1,,
741922,____ ____ ____ ______ _______,,3,,
801905,____ _____ ______ ________,,0,,
152791,_____ ___ _______ _______,,0,,
367060,_____ ___ __ _______,,0,,
186586,____ ____ ____ _______,,1,,
888282,Code lab,,0,,
704154,Dakat Ahel Awal,,1,,
946688,____ ____ ___ ______ _______,,0,,
152907,____ ______ ______ _________,,1,,
278713,Chief Hamdan Restaurant,,1,,
904507,Anywhere Burger,,0,,
758308,____ ___ _______ ______ _______,,1,,
626248,____ ____ ______ ________,,0,,
198813,_____ ____ ____ ______ _________,,0,,
341483,_____ _____ ____ ____ _____ ______ _________,,0,,
121822,_____ _____ ______ ______ _______,,1,,
953451,____ ___ _ ___ ______ _________,,1,,
270079,____ _________ ___ __ ____ __ ____ ______ _________,,1,,
260579,_____ ____ _______ _______ _______ _______,,1,,
434115,____ _____ ____ ___ _______ _______ _______,,1,,
682280,_____ ___ ______ _________,,1,,
624454,AlBon alaswad garden.,,0,,
165406,____ ______ ______ _________,,1,,
192269,____ ______ ____ ______ _________,,0,,
871364,_____ ___ ______ ____ ___ ______ ______ _______ _______,,1,,
397738,____ ___ ___ ______ _______,,1,,
886279,Hi cafe,,0,,
855524,____ ___ ___ ______ _______,,0,,
611306,_____ ____ ______ ________,,1,,
960313,____ ______ ______ _______,,2,,
724494,_____ ______ _______ ______ _______,,1,,
